"","topic","term","beta"
"41301",1,"vapor",6.17730089014906e-06
"41302",2,"vapor",6.11459983001412e-06
"41303",3,"vapor",6.57838474341011e-06
"41304",4,"vapor",6.24949222875641e-06
"41305",5,"vapor",5.15748376681984e-06
"41306",6,"vapor",4.90838499408539e-06
"41307",7,"vapor",6.06123055102647e-06
"41308",8,"vapor",6.61056500499098e-06
"41309",9,"vapor",5.57621854315714e-06
"41310",10,"vapor",6.07928604864644e-06
"41311",11,"vapor",5.3861027776132e-06
"41312",12,"vapor",4.67567201095977e-06
"41313",13,"vapor",6.00734097066616e-06
"41314",14,"vapor",7.22861480026023e-05
"41315",15,"vapor",5.52904684761394e-06
"41316",16,"vapor",5.74867924094439e-06
"41317",17,"vapor",5.4787615807323e-06
"41318",18,"vapor",5.98146940777471e-06
"41319",19,"vapor",6.02834527950423e-06
"41320",20,"vapor",6.60009372133084e-06
"41321",1,"bcs",6.17730089014906e-06
"41322",2,"bcs",6.11459983001412e-06
"41323",3,"bcs",7.23622321775112e-05
"41324",4,"bcs",6.24949222875641e-06
"41325",5,"bcs",5.15748376681984e-06
"41326",6,"bcs",4.90838499408539e-06
"41327",7,"bcs",6.06123055102647e-06
"41328",8,"bcs",6.61056500499098e-06
"41329",9,"bcs",5.57621854315714e-06
"41330",10,"bcs",6.07928604864644e-06
"41331",11,"bcs",5.3861027776132e-06
"41332",12,"bcs",5.14323921205575e-05
"41333",13,"bcs",6.00734097066616e-06
"41334",14,"bcs",6.57146800023657e-06
"41335",15,"bcs",5.52904684761394e-06
"41336",16,"bcs",5.74867924094439e-06
"41337",17,"bcs",5.4787615807323e-06
"41338",18,"bcs",5.98146940777471e-06
"41339",19,"bcs",6.02834527950423e-06
"41340",20,"bcs",6.60009372133084e-06
"41341",1,"subject",6.17730089014906e-06
"41342",2,"subject",6.11459983001412e-06
"41343",3,"subject",6.57838474341011e-06
"41344",4,"subject",6.24949222875641e-06
"41345",5,"subject",5.15748376681984e-06
"41346",6,"subject",4.90838499408539e-06
"41347",7,"subject",6.06123055102647e-06
"41348",8,"subject",6.61056500499098e-06
"41349",9,"subject",5.57621854315714e-06
"41350",10,"subject",6.07928604864644e-06
"41351",11,"subject",5.92471305537452e-05
"41352",12,"subject",4.67567201095977e-06
"41353",13,"subject",6.00734097066616e-06
"41354",14,"subject",6.57146800023657e-06
"41355",15,"subject",5.52904684761394e-06
"41356",16,"subject",5.74867924094439e-06
"41357",17,"subject",5.4787615807323e-06
"41358",18,"subject",5.98146940777471e-06
"41359",19,"subject",6.02834527950423e-06
"41360",20,"subject",6.60009372133084e-06
"41361",1,"heap",6.17730089014906e-06
"41362",2,"heap",6.11459983001412e-06
"41363",3,"heap",6.57838474341011e-06
"41364",4,"heap",6.87444145163205e-05
"41365",5,"heap",5.15748376681984e-06
"41366",6,"heap",4.90838499408539e-06
"41367",7,"heap",6.06123055102647e-06
"41368",8,"heap",6.61056500499098e-06
"41369",9,"heap",0.0001171005894063
"41370",10,"heap",6.07928604864644e-06
"41371",11,"heap",5.3861027776132e-06
"41372",12,"heap",4.67567201095977e-06
"41373",13,"heap",6.00734097066616e-06
"41374",14,"heap",6.57146800023657e-06
"41375",15,"heap",5.52904684761394e-06
"41376",16,"heap",5.74867924094439e-06
"41377",17,"heap",5.4787615807323e-06
"41378",18,"heap",5.98146940777471e-06
"41379",19,"heap",6.02834527950423e-06
"41380",20,"heap",6.60009372133084e-06
"41381",1,"xmx",6.17730089014906e-06
"41382",2,"xmx",6.11459983001412e-06
"41383",3,"xmx",6.57838474341011e-06
"41384",4,"xmx",6.24949222875641e-06
"41385",5,"xmx",5.15748376681984e-06
"41386",6,"xmx",5.39922349349393e-05
"41387",7,"xmx",6.06123055102647e-06
"41388",8,"xmx",6.61056500499098e-06
"41389",9,"xmx",5.57621854315714e-06
"41390",10,"xmx",6.07928604864644e-06
"41391",11,"xmx",5.3861027776132e-06
"41392",12,"xmx",4.67567201095977e-06
"41393",13,"xmx",6.00734097066616e-06
"41394",14,"xmx",6.57146800023657e-06
"41395",15,"xmx",5.52904684761394e-06
"41396",16,"xmx",5.74867924094439e-06
"41397",17,"xmx",5.4787615807323e-06
"41398",18,"xmx",5.98146940777471e-06
"41399",19,"xmx",6.02834527950423e-06
"41400",20,"xmx",6.60009372133084e-06
"41401",1,"baseline",6.17730089014906e-06
"41402",2,"baseline",6.11459983001412e-06
"41403",3,"baseline",6.57838474341011e-06
"41404",4,"baseline",6.87444145163205e-05
"41405",5,"baseline",5.15748376681984e-06
"41406",6,"baseline",4.90838499408539e-06
"41407",7,"baseline",6.06123055102647e-06
"41408",8,"baseline",6.61056500499098e-06
"41409",9,"baseline",5.57621854315714e-06
"41410",10,"baseline",6.07928604864644e-06
"41411",11,"baseline",5.3861027776132e-06
"41412",12,"baseline",4.67567201095977e-06
"41413",13,"baseline",6.00734097066616e-06
"41414",14,"baseline",6.57146800023657e-06
"41415",15,"baseline",5.52904684761394e-06
"41416",16,"baseline",5.74867924094439e-06
"41417",17,"baseline",5.4787615807323e-06
"41418",18,"baseline",5.98146940777471e-06
"41419",19,"baseline",6.02834527950423e-06
"41420",20,"baseline",6.60009372133084e-06
"41421",1,"presentation",6.17730089014906e-06
"41422",2,"presentation",6.11459983001412e-06
"41423",3,"presentation",6.57838474341011e-06
"41424",4,"presentation",6.24949222875641e-06
"41425",5,"presentation",5.15748376681984e-06
"41426",6,"presentation",4.90838499408539e-06
"41427",7,"presentation",6.06123055102647e-06
"41428",8,"presentation",6.61056500499098e-06
"41429",9,"presentation",5.57621854315714e-06
"41430",10,"presentation",6.07928604864644e-06
"41431",11,"presentation",5.3861027776132e-06
"41432",12,"presentation",4.67567201095977e-06
"41433",13,"presentation",6.00734097066616e-06
"41434",14,"presentation",6.57146800023657e-06
"41435",15,"presentation",5.52904684761394e-06
"41436",16,"presentation",5.74867924094439e-06
"41437",17,"presentation",5.4787615807323e-06
"41438",18,"presentation",5.98146940777471e-06
"41439",19,"presentation",6.02834527950423e-06
"41440",20,"presentation",7.26010309346392e-05
"41441",1,"pitfall",6.17730089014906e-06
"41442",2,"pitfall",6.11459983001412e-06
"41443",3,"pitfall",6.57838474341011e-06
"41444",4,"pitfall",6.24949222875641e-06
"41445",5,"pitfall",5.15748376681984e-06
"41446",6,"pitfall",4.90838499408539e-06
"41447",7,"pitfall",6.06123055102647e-06
"41448",8,"pitfall",6.61056500499098e-06
"41449",9,"pitfall",5.57621854315714e-06
"41450",10,"pitfall",6.07928604864644e-06
"41451",11,"pitfall",5.92471305537452e-05
"41452",12,"pitfall",4.67567201095977e-06
"41453",13,"pitfall",6.00734097066616e-06
"41454",14,"pitfall",6.57146800023657e-06
"41455",15,"pitfall",5.52904684761394e-06
"41456",16,"pitfall",5.74867924094439e-06
"41457",17,"pitfall",5.4787615807323e-06
"41458",18,"pitfall",5.98146940777471e-06
"41459",19,"pitfall",6.02834527950423e-06
"41460",20,"pitfall",6.60009372133084e-06
"41461",1,"implication",6.17730089014906e-06
"41462",2,"implication",6.11459983001412e-06
"41463",3,"implication",6.57838474341011e-06
"41464",4,"implication",6.24949222875641e-06
"41465",5,"implication",5.67323214350183e-05
"41466",6,"implication",4.90838499408539e-06
"41467",7,"implication",6.06123055102647e-06
"41468",8,"implication",6.61056500499098e-06
"41469",9,"implication",5.57621854315714e-06
"41470",10,"implication",6.07928604864644e-06
"41471",11,"implication",5.3861027776132e-06
"41472",12,"implication",4.67567201095977e-06
"41473",13,"implication",6.00734097066616e-06
"41474",14,"implication",6.57146800023657e-06
"41475",15,"implication",5.52904684761394e-06
"41476",16,"implication",5.74867924094439e-06
"41477",17,"implication",5.4787615807323e-06
"41478",18,"implication",5.98146940777471e-06
"41479",19,"implication",6.02834527950423e-06
"41480",20,"implication",6.60009372133084e-06
"41481",1,"unity",6.17730089014906e-06
"41482",2,"unity",6.11459983001412e-06
"41483",3,"unity",6.57838474341011e-06
"41484",4,"unity",6.24949222875641e-06
"41485",5,"unity",5.15748376681984e-06
"41486",6,"unity",4.90838499408539e-06
"41487",7,"unity",6.06123055102647e-06
"41488",8,"unity",6.61056500499098e-06
"41489",9,"unity",5.57621854315714e-06
"41490",10,"unity",6.07928604864644e-06
"41491",11,"unity",5.3861027776132e-06
"41492",12,"unity",4.67567201095977e-06
"41493",13,"unity",6.00734097066616e-06
"41494",14,"unity",6.57146800023657e-06
"41495",15,"unity",6.08195153237533e-05
"41496",16,"unity",5.74867924094439e-06
"41497",17,"unity",5.4787615807323e-06
"41498",18,"unity",5.98146940777471e-06
"41499",19,"unity",6.02834527950423e-06
"41500",20,"unity",6.60009372133084e-06
"41501",1,"um",6.17730089014906e-06
"41502",2,"um",6.11459983001412e-06
"41503",3,"um",6.57838474341011e-06
"41504",4,"um",6.24949222875641e-06
"41505",5,"um",5.15748376681984e-06
"41506",6,"um",4.90838499408539e-06
"41507",7,"um",6.06123055102647e-06
"41508",8,"um",6.61056500499098e-06
"41509",9,"um",5.57621854315714e-06
"41510",10,"um",6.07928604864644e-06
"41511",11,"um",5.3861027776132e-06
"41512",12,"um",4.67567201095977e-06
"41513",13,"um",6.00734097066616e-06
"41514",14,"um",6.57146800023657e-06
"41515",15,"um",5.52904684761394e-06
"41516",16,"um",5.74867924094439e-06
"41517",17,"um",5.4787615807323e-06
"41518",18,"um",5.98146940777471e-06
"41519",19,"um",6.63117980745465e-05
"41520",20,"um",6.60009372133084e-06
"41521",1,"disk",6.17730089014906e-06
"41522",2,"disk",6.11459983001412e-06
"41523",3,"disk",6.57838474341011e-06
"41524",4,"disk",6.24949222875641e-06
"41525",5,"disk",5.15748376681984e-06
"41526",6,"disk",4.90838499408539e-06
"41527",7,"disk",6.06123055102647e-06
"41528",8,"disk",6.61056500499098e-06
"41529",9,"disk",6.13384039747285e-05
"41530",10,"disk",6.07928604864644e-06
"41531",11,"disk",5.3861027776132e-06
"41532",12,"disk",4.67567201095977e-06
"41533",13,"disk",6.00734097066616e-06
"41534",14,"disk",6.57146800023657e-06
"41535",15,"disk",5.52904684761394e-06
"41536",16,"disk",5.74867924094439e-06
"41537",17,"disk",5.4787615807323e-06
"41538",18,"disk",5.98146940777471e-06
"41539",19,"disk",6.02834527950423e-06
"41540",20,"disk",6.60009372133084e-06
"41541",1,"confuse",6.17730089014906e-06
"41542",2,"confuse",6.11459983001412e-06
"41543",3,"confuse",6.57838474341011e-06
"41544",4,"confuse",6.24949222875641e-06
"41545",5,"confuse",5.15748376681984e-06
"41546",6,"confuse",4.90838499408539e-06
"41547",7,"confuse",6.06123055102647e-06
"41548",8,"confuse",6.61056500499098e-06
"41549",9,"confuse",5.57621854315714e-06
"41550",10,"confuse",0.000127665007021575
"41551",11,"confuse",5.3861027776132e-06
"41552",12,"confuse",4.67567201095977e-06
"41553",13,"confuse",6.00734097066616e-06
"41554",14,"confuse",6.57146800023657e-06
"41555",15,"confuse",5.52904684761394e-06
"41556",16,"confuse",5.74867924094439e-06
"41557",17,"confuse",5.4787615807323e-06
"41558",18,"confuse",5.98146940777471e-06
"41559",19,"confuse",6.02834527950423e-06
"41560",20,"confuse",6.60009372133084e-06
"41561",1,"microservicess",6.17730089014906e-06
"41562",2,"microservicess",6.11459983001412e-06
"41563",3,"microservicess",6.57838474341011e-06
"41564",4,"microservicess",6.24949222875641e-06
"41565",5,"microservicess",5.15748376681984e-06
"41566",6,"microservicess",4.90838499408539e-06
"41567",7,"microservicess",6.06123055102647e-06
"41568",8,"microservicess",6.61056500499098e-06
"41569",9,"microservicess",5.57621854315714e-06
"41570",10,"microservicess",6.07928604864644e-06
"41571",11,"microservicess",5.3861027776132e-06
"41572",12,"microservicess",4.67567201095977e-06
"41573",13,"microservicess",6.00734097066616e-06
"41574",14,"microservicess",6.57146800023657e-06
"41575",15,"microservicess",6.08195153237533e-05
"41576",16,"microservicess",5.74867924094439e-06
"41577",17,"microservicess",5.4787615807323e-06
"41578",18,"microservicess",5.98146940777471e-06
"41579",19,"microservicess",6.02834527950423e-06
"41580",20,"microservicess",6.60009372133084e-06
"41581",1,"arg",6.17730089014906e-06
"41582",2,"arg",6.11459983001412e-06
"41583",3,"arg",6.57838474341011e-06
"41584",4,"arg",6.24949222875641e-06
"41585",5,"arg",5.15748376681984e-06
"41586",6,"arg",5.39922349349393e-05
"41587",7,"arg",6.06123055102647e-06
"41588",8,"arg",6.61056500499098e-06
"41589",9,"arg",5.57621854315714e-06
"41590",10,"arg",6.07928604864644e-06
"41591",11,"arg",5.3861027776132e-06
"41592",12,"arg",4.67567201095977e-06
"41593",13,"arg",6.00734097066616e-06
"41594",14,"arg",6.57146800023657e-06
"41595",15,"arg",5.52904684761394e-06
"41596",16,"arg",5.74867924094439e-06
"41597",17,"arg",5.4787615807323e-06
"41598",18,"arg",5.98146940777471e-06
"41599",19,"arg",6.02834527950423e-06
"41600",20,"arg",6.60009372133084e-06
"41601",1,"choreography",6.17730089014906e-06
"41602",2,"choreography",6.11459983001412e-06
"41603",3,"choreography",6.57838474341011e-06
"41604",4,"choreography",6.24949222875641e-06
"41605",5,"choreography",5.15748376681984e-06
"41606",6,"choreography",4.90838499408539e-06
"41607",7,"choreography",6.06123055102647e-06
"41608",8,"choreography",7.27162150549008e-05
"41609",9,"choreography",5.57621854315714e-06
"41610",10,"choreography",6.07928604864644e-06
"41611",11,"choreography",5.3861027776132e-06
"41612",12,"choreography",4.67567201095977e-06
"41613",13,"choreography",6.60807506773278e-05
"41614",14,"choreography",6.57146800023657e-06
"41615",15,"choreography",5.52904684761394e-06
"41616",16,"choreography",5.74867924094439e-06
"41617",17,"choreography",5.4787615807323e-06
"41618",18,"choreography",5.98146940777471e-06
"41619",19,"choreography",6.02834527950423e-06
"41620",20,"choreography",6.60009372133084e-06
"41621",1,"prometheus",6.17730089014906e-06
"41622",2,"prometheus",6.11459983001412e-06
"41623",3,"prometheus",6.57838474341011e-06
"41624",4,"prometheus",6.24949222875641e-06
"41625",5,"prometheus",5.15748376681984e-06
"41626",6,"prometheus",4.90838499408539e-06
"41627",7,"prometheus",6.06123055102647e-06
"41628",8,"prometheus",6.61056500499098e-06
"41629",9,"prometheus",5.57621854315714e-06
"41630",10,"prometheus",6.68721465351109e-05
"41631",11,"prometheus",5.3861027776132e-06
"41632",12,"prometheus",4.67567201095977e-06
"41633",13,"prometheus",6.00734097066616e-06
"41634",14,"prometheus",6.57146800023657e-06
"41635",15,"prometheus",5.52904684761394e-06
"41636",16,"prometheus",5.74867924094439e-06
"41637",17,"prometheus",5.4787615807323e-06
"41638",18,"prometheus",5.98146940777471e-06
"41639",19,"prometheus",6.02834527950423e-06
"41640",20,"prometheus",6.60009372133084e-06
"41641",1,"opt",6.17730089014906e-06
"41642",2,"opt",6.11459983001412e-06
"41643",3,"opt",6.57838474341011e-06
"41644",4,"opt",6.24949222875641e-06
"41645",5,"opt",5.15748376681984e-06
"41646",6,"opt",4.90838499408539e-06
"41647",7,"opt",6.06123055102647e-06
"41648",8,"opt",6.61056500499098e-06
"41649",9,"opt",5.57621854315714e-06
"41650",10,"opt",6.07928604864644e-06
"41651",11,"opt",5.3861027776132e-06
"41652",12,"opt",4.67567201095977e-06
"41653",13,"opt",6.00734097066616e-06
"41654",14,"opt",6.57146800023657e-06
"41655",15,"opt",5.52904684761394e-06
"41656",16,"opt",5.74867924094439e-06
"41657",17,"opt",5.4787615807323e-06
"41658",18,"opt",5.98146940777471e-06
"41659",19,"opt",6.02834527950423e-06
"41660",20,"opt",7.26010309346392e-05
"41661",1,"swamp",6.17730089014906e-06
"41662",2,"swamp",6.11459983001412e-06
"41663",3,"swamp",6.57838474341011e-06
"41664",4,"swamp",6.24949222875641e-06
"41665",5,"swamp",5.15748376681984e-06
"41666",6,"swamp",4.90838499408539e-06
"41667",7,"swamp",6.06123055102647e-06
"41668",8,"swamp",6.61056500499098e-06
"41669",9,"swamp",5.57621854315714e-06
"41670",10,"swamp",6.07928604864644e-06
"41671",11,"swamp",5.3861027776132e-06
"41672",12,"swamp",4.67567201095977e-06
"41673",13,"swamp",6.00734097066616e-06
"41674",14,"swamp",6.57146800023657e-06
"41675",15,"swamp",5.52904684761394e-06
"41676",16,"swamp",5.74867924094439e-06
"41677",17,"swamp",5.4787615807323e-06
"41678",18,"swamp",6.57961634855218e-05
"41679",19,"swamp",6.02834527950423e-06
"41680",20,"swamp",6.60009372133084e-06
"41681",1,"geolocation",6.17730089014906e-06
"41682",2,"geolocation",6.11459983001412e-06
"41683",3,"geolocation",6.57838474341011e-06
"41684",4,"geolocation",6.24949222875641e-06
"41685",5,"geolocation",5.15748376681984e-06
"41686",6,"geolocation",4.90838499408539e-06
"41687",7,"geolocation",6.06123055102647e-06
"41688",8,"geolocation",7.27162150549008e-05
"41689",9,"geolocation",5.57621854315714e-06
"41690",10,"geolocation",6.07928604864644e-06
"41691",11,"geolocation",5.3861027776132e-06
"41692",12,"geolocation",4.67567201095977e-06
"41693",13,"geolocation",6.00734097066616e-06
"41694",14,"geolocation",6.57146800023657e-06
"41695",15,"geolocation",5.52904684761394e-06
"41696",16,"geolocation",5.74867924094439e-06
"41697",17,"geolocation",5.4787615807323e-06
"41698",18,"geolocation",5.98146940777471e-06
"41699",19,"geolocation",6.02834527950423e-06
"41700",20,"geolocation",6.60009372133084e-06
"41701",1,"founder",6.17730089014906e-06
"41702",2,"founder",6.11459983001412e-06
"41703",3,"founder",6.57838474341011e-06
"41704",4,"founder",6.24949222875641e-06
"41705",5,"founder",5.15748376681984e-06
"41706",6,"founder",4.90838499408539e-06
"41707",7,"founder",6.06123055102647e-06
"41708",8,"founder",6.61056500499098e-06
"41709",9,"founder",6.13384039747285e-05
"41710",10,"founder",6.07928604864644e-06
"41711",11,"founder",5.3861027776132e-06
"41712",12,"founder",4.67567201095977e-06
"41713",13,"founder",6.00734097066616e-06
"41714",14,"founder",6.57146800023657e-06
"41715",15,"founder",5.52904684761394e-06
"41716",16,"founder",5.74867924094439e-06
"41717",17,"founder",5.4787615807323e-06
"41718",18,"founder",5.98146940777471e-06
"41719",19,"founder",6.02834527950423e-06
"41720",20,"founder",6.60009372133084e-06
"41721",1,"wattpad",6.17730089014906e-06
"41722",2,"wattpad",6.11459983001412e-06
"41723",3,"wattpad",6.57838474341011e-06
"41724",4,"wattpad",6.24949222875641e-06
"41725",5,"wattpad",5.15748376681984e-06
"41726",6,"wattpad",4.90838499408539e-06
"41727",7,"wattpad",6.66735360612912e-05
"41728",8,"wattpad",6.61056500499098e-06
"41729",9,"wattpad",5.57621854315714e-06
"41730",10,"wattpad",6.07928604864644e-06
"41731",11,"wattpad",5.3861027776132e-06
"41732",12,"wattpad",4.67567201095977e-06
"41733",13,"wattpad",6.00734097066616e-06
"41734",14,"wattpad",6.57146800023657e-06
"41735",15,"wattpad",5.52904684761394e-06
"41736",16,"wattpad",5.74867924094439e-06
"41737",17,"wattpad",5.4787615807323e-06
"41738",18,"wattpad",5.98146940777471e-06
"41739",19,"wattpad",6.02834527950423e-06
"41740",20,"wattpad",6.60009372133084e-06
"41741",1,"hs",6.17730089014906e-06
"41742",2,"hs",6.11459983001412e-06
"41743",3,"hs",6.57838474341011e-06
"41744",4,"hs",6.24949222875641e-06
"41745",5,"hs",5.67323214350183e-05
"41746",6,"hs",4.90838499408539e-06
